race_name,year,surname,points
Austrian Grand Prix,1971,Ickx,0.0
Austrian Grand Prix,1971,Regazzoni,0.0
Italian Grand Prix,1971,Regazzoni,0.0
Italian Grand Prix,1971,Ickx,0.0
Canadian Grand Prix,1971,Ickx,0.0
Canadian Grand Prix,1971,Andretti,0.0
Canadian Grand Prix,1971,Regazzoni,0.0
United States Grand Prix,1971,Regazzoni,1.0
United States Grand Prix,1971,Ickx,0.0
South African Grand Prix,1970,Ickx,0.0
Spanish Grand Prix,1970,Ickx,0.0
Monaco Grand Prix,1970,Ickx,0.0
Belgian Grand Prix,1970,Giunti,3.0
Belgian Grand Prix,1970,Ickx,0.0
Dutch Grand Prix,1970,Ickx,4.0
Dutch Grand Prix,1970,Regazzoni,3.0
French Grand Prix,1970,Giunti,0.0
French Grand Prix,1970,Ickx,0.0
British Grand Prix,1970,Regazzoni,3.0
British Grand Prix,1970,Ickx,0.0
German Grand Prix,1970,Ickx,6.0
German Grand Prix,1970,Regazzoni,0.0
Abu Dhabi Grand Prix,2009,Räikkönen,0.0
Abu Dhabi Grand Prix,2009,Fisichella,0.0
Austrian Grand Prix,1970,Ickx,9.0
Austrian Grand Prix,1970,Regazzoni,6.0
Austrian Grand Prix,1970,Giunti,0.0
Italian Grand Prix,1970,Regazzoni,9.0
Italian Grand Prix,1970,Ickx,0.0
Italian Grand Prix,1970,Giunti,0.0
Canadian Grand Prix,1970,Ickx,9.0
Canadian Grand Prix,1970,Regazzoni,6.0
United States Grand Prix,1970,Ickx,3.0
United States Grand Prix,1970,Regazzoni,0.0
Mexican Grand Prix,1970,Ickx,9.0
Mexican Grand Prix,1970,Regazzoni,6.0
South African Grand Prix,1969,Amon,0.0
Spanish Grand Prix,1969,Amon,0.0
Monaco Grand Prix,1969,Amon,0.0
Dutch Grand Prix,1969,Amon,4.0
French Grand Prix,1969,Amon,0.0
British Grand Prix,1969,Rodríguez,0.0
British Grand Prix,1969,Amon,0.0
Italian Grand Prix,1969,Rodríguez,1.0
Canadian Grand Prix,1969,Rodríguez,0.0
United States Grand Prix,1969,Rodríguez,2.0
Mexican Grand Prix,1969,Rodríguez,0.0
South African Grand Prix,1968,Amon,3.0
South African Grand Prix,1968,Ickx,0.0
South African Grand Prix,1968,de Adamich,0.0
Spanish Grand Prix,1968,Amon,0.0
Spanish Grand Prix,1968,Ickx,0.0
Belgian Grand Prix,1968,Ickx,4.0
Belgian Grand Prix,1968,Amon,0.0
Dutch Grand Prix,1968,Ickx,3.0
Dutch Grand Prix,1968,Amon,1.0
French Grand Prix,1968,Ickx,9.0
French Grand Prix,1968,Amon,0.0
British Grand Prix,1968,Amon,6.0
British Grand Prix,1968,Ickx,4.0
German Grand Prix,1968,Ickx,3.0
German Grand Prix,1968,Amon,0.0
Italian Grand Prix,1968,Ickx,4.0
Italian Grand Prix,1968,Amon,0.0
Italian Grand Prix,1968,Bell,0.0
Canadian Grand Prix,1968,Amon,0.0
Canadian Grand Prix,1968,Ickx,0.0
United States Grand Prix,1968,Amon,0.0
United States Grand Prix,1968,Bell,0.0
Mexican Grand Prix,1968,Amon,0.0
Mexican Grand Prix,1968,Ickx,0.0
Monaco Grand Prix,1967,Amon,4.0
Monaco Grand Prix,1967,Bandini,0.0
Dutch Grand Prix,1967,Amon,3.0
Dutch Grand Prix,1967,Parkes,2.0
Dutch Grand Prix,1967,Scarfiotti,1.0
Belgian Grand Prix,1967,Amon,4.0
Belgian Grand Prix,1967,Scarfiotti,0.0
Belgian Grand Prix,1967,Parkes,0.0
French Grand Prix,1967,Amon,0.0
British Grand Prix,1967,Amon,4.0
German Grand Prix,1967,Amon,4.0
Canadian Grand Prix,1967,Amon,1.0
Italian Grand Prix,1967,Amon,0.0
United States Grand Prix,1967,Amon,0.0
Mexican Grand Prix,1967,Williams,0.0
Mexican Grand Prix,1967,Amon,0.0
Monaco Grand Prix,1966,Bandini,6.0
Monaco Grand Prix,1966,Surtees,0.0
Belgian Grand Prix,1966,Surtees,9.0
Belgian Grand Prix,1966,Bandini,4.0
French Grand Prix,1966,Parkes,6.0
French Grand Prix,1966,Bandini,0.0
Dutch Grand Prix,1966,Bandini,1.0
Dutch Grand Prix,1966,Parkes,0.0
German Grand Prix,1966,Bandini,1.0
German Grand Prix,1966,Scarfiotti,0.0
German Grand Prix,1966,Parkes,0.0
Italian Grand Prix,1966,Scarfiotti,9.0
Italian Grand Prix,1966,Parkes,6.0
Italian Grand Prix,1966,Baghetti,0.0
Italian Grand Prix,1966,Bandini,0.0
United States Grand Prix,1966,Bandini,0.0
South African Grand Prix,1965,Surtees,6.0
South African Grand Prix,1965,Bandini,0.0
Monaco Grand Prix,1965,Bandini,6.0
Monaco Grand Prix,1965,Surtees,3.0
Belgian Grand Prix,1965,Bandini,0.0
Belgian Grand Prix,1965,Surtees,0.0
French Grand Prix,1965,Surtees,4.0
French Grand Prix,1965,Bandini,0.0
British Grand Prix,1965,Surtees,4.0
British Grand Prix,1965,Bandini,0.0
Dutch Grand Prix,1965,Surtees,0.0
Dutch Grand Prix,1965,Bandini,0.0
German Grand Prix,1965,Bandini,1.0
German Grand Prix,1965,Surtees,0.0
Italian Grand Prix,1965,Bandini,3.0
Italian Grand Prix,1965,Vaccarella,0.0
Italian Grand Prix,1965,Surtees,0.0
United States Grand Prix,1965,Bandini,3.0
United States Grand Prix,1965,Rodríguez,2.0
United States Grand Prix,1965,Bondurant,0.0
Mexican Grand Prix,1965,Rodríguez,0.0
Mexican Grand Prix,1965,Bandini,0.0
Mexican Grand Prix,1965,Scarfiotti,0.0
Monaco Grand Prix,1964,Bandini,0.0
Monaco Grand Prix,1964,Surtees,0.0
Dutch Grand Prix,1964,Surtees,6.0
Dutch Grand Prix,1964,Bandini,0.0
Belgian Grand Prix,1964,Bandini,0.0
Belgian Grand Prix,1964,Surtees,0.0
French Grand Prix,1964,Bandini,0.0
French Grand Prix,1964,Surtees,0.0
British Grand Prix,1964,Surtees,4.0
British Grand Prix,1964,Bandini,2.0
German Grand Prix,1964,Surtees,9.0
German Grand Prix,1964,Bandini,4.0
Austrian Grand Prix,1964,Bandini,9.0
Austrian Grand Prix,1964,Surtees,0.0
Italian Grand Prix,1964,Surtees,9.0
Italian Grand Prix,1964,Bandini,4.0
Italian Grand Prix,1964,Scarfiotti,0.0
United States Grand Prix,1964,Surtees,6.0
United States Grand Prix,1964,Bandini,0.0
Mexican Grand Prix,1964,Surtees,6.0
Mexican Grand Prix,1964,Bandini,4.0
Mexican Grand Prix,1964,Rodríguez,1.0
Monaco Grand Prix,1963,Surtees,3.0
Monaco Grand Prix,1963,Mairesse,0.0
Belgian Grand Prix,1963,Surtees,0.0
Belgian Grand Prix,1963,Mairesse,0.0
Belgian Grand Prix,1963,Scarfiotti,0.0
Dutch Grand Prix,1963,Surtees,4.0
Dutch Grand Prix,1963,Scarfiotti,1.0
French Grand Prix,1963,Surtees,0.0
French Grand Prix,1963,Scarfiotti,0.0
British Grand Prix,1963,Surtees,6.0
German Grand Prix,1963,Surtees,9.0
German Grand Prix,1963,Mairesse,0.0
Italian Grand Prix,1963,Bandini,0.0
Italian Grand Prix,1963,Surtees,0.0
United States Grand Prix,1963,Bandini,2.0
United States Grand Prix,1963,Surtees,0.0
Mexican Grand Prix,1963,Bandini,0.0
Mexican Grand Prix,1963,Surtees,0.0
Dutch Grand Prix,1962,Hill,4.0
Dutch Grand Prix,1962,Baghetti,3.0
Dutch Grand Prix,1962,Rodríguez,0.0
Monaco Grand Prix,1962,Hill,6.0
Monaco Grand Prix,1962,Bandini,4.0
Monaco Grand Prix,1962,Mairesse,0.0
Monaco Grand Prix,1962,Rodríguez,0.0
Belgian Grand Prix,1962,Hill,4.0
Belgian Grand Prix,1962,Rodríguez,3.0
Belgian Grand Prix,1962,Mairesse,0.0
Belgian Grand Prix,1962,Baghetti,0.0
British Grand Prix,1962,Hill,0.0
German Grand Prix,1962,Rodríguez,1.0
German Grand Prix,1962,Baghetti,0.0
German Grand Prix,1962,Hill,0.0
German Grand Prix,1962,Bandini,0.0
Italian Grand Prix,1962,Mairesse,3.0
Italian Grand Prix,1962,Baghetti,2.0
Italian Grand Prix,1962,Bandini,0.0
Italian Grand Prix,1962,Hill,0.0
Italian Grand Prix,1962,Rodríguez,0.0
Monaco Grand Prix,1961,Ginther,6.0
Monaco Grand Prix,1961,Hill,4.0
Monaco Grand Prix,1961,von Trips,3.0
Dutch Grand Prix,1961,von Trips,9.0
Dutch Grand Prix,1961,Hill,6.0
Dutch Grand Prix,1961,Ginther,2.0
Belgian Grand Prix,1961,Hill,9.0
Belgian Grand Prix,1961,von Trips,6.0
Belgian Grand Prix,1961,Ginther,4.0
Belgian Grand Prix,1961,Gendebien,3.0
French Grand Prix,1961,Baghetti,9.0
French Grand Prix,1961,Hill,0.0
French Grand Prix,1961,Ginther,0.0
French Grand Prix,1961,von Trips,0.0
British Grand Prix,1961,von Trips,9.0
British Grand Prix,1961,Hill,6.0
British Grand Prix,1961,Ginther,4.0
British Grand Prix,1961,Baghetti,0.0
German Grand Prix,1961,von Trips,6.0
German Grand Prix,1961,Hill,4.0
German Grand Prix,1961,Ginther,0.0
German Grand Prix,1961,Mairesse,0.0
Italian Grand Prix,1961,Hill,9.0
Italian Grand Prix,1961,Ginther,0.0
Italian Grand Prix,1961,Rodríguez,0.0
Italian Grand Prix,1961,Baghetti,0.0
Italian Grand Prix,1961,von Trips,0.0
Argentine Grand Prix,1960,Allison,6.0
Argentine Grand Prix,1960,von Trips,2.0
Argentine Grand Prix,1960,Hill,0.0
Argentine Grand Prix,1960,González,0.0
Monaco Grand Prix,1960,Hill,4.0
Monaco Grand Prix,1960,Ginther,1.0
Monaco Grand Prix,1960,von Trips,0.0
Monaco Grand Prix,1960,Allison,0.0
Dutch Grand Prix,1960,von Trips,2.0
Dutch Grand Prix,1960,Ginther,1.0
Dutch Grand Prix,1960,Hill,0.0
Belgian Grand Prix,1960,Hill,3.0
Belgian Grand Prix,1960,Mairesse,0.0
Belgian Grand Prix,1960,von Trips,0.0
French Grand Prix,1960,von Trips,0.0
French Grand Prix,1960,Hill,0.0
French Grand Prix,1960,Mairesse,0.0
British Grand Prix,1960,von Trips,1.0
British Grand Prix,1960,Hill,0.0
Portuguese Grand Prix,1960,von Trips,3.0
Portuguese Grand Prix,1960,Hill,0.0
Italian Grand Prix,1960,Hill,8.0
Italian Grand Prix,1960,Ginther,6.0
Italian Grand Prix,1960,Mairesse,4.0
Italian Grand Prix,1960,von Trips,2.0
Monaco Grand Prix,1959,Brooks,6.0
Monaco Grand Prix,1959,Hill,3.0
Monaco Grand Prix,1959,Behra,0.0
Monaco Grand Prix,1959,Allison,0.0
Dutch Grand Prix,1959,Behra,2.0
Dutch Grand Prix,1959,Hill,0.0
Dutch Grand Prix,1959,Allison,0.0
Dutch Grand Prix,1959,Brooks,0.0
French Grand Prix,1959,Brooks,8.0
French Grand Prix,1959,Hill,6.0
French Grand Prix,1959,Gendebien,3.0
French Grand Prix,1959,Behra,0.0
French Grand Prix,1959,Gurney,0.0
German Grand Prix,1959,Brooks,9.0
German Grand Prix,1959,Gurney,6.0
German Grand Prix,1959,Hill,4.0
German Grand Prix,1959,Allison,0.0
Portuguese Grand Prix,1959,Gurney,4.0
Portuguese Grand Prix,1959,Brooks,0.0
Portuguese Grand Prix,1959,Hill,0.0
Italian Grand Prix,1959,Hill,7.0
Italian Grand Prix,1959,Gurney,3.0
Italian Grand Prix,1959,Allison,2.0
Italian Grand Prix,1959,Gendebien,0.0
Italian Grand Prix,1959,Brooks,0.0
United States Grand Prix,1959,Brooks,4.0
United States Grand Prix,1959,von Trips,0.0
United States Grand Prix,1959,Allison,0.0
United States Grand Prix,1959,Hill,0.0
Argentine Grand Prix,1958,Musso,6.0
Argentine Grand Prix,1958,Hawthorn,4.0
Argentine Grand Prix,1958,Collins,0.0
Monaco Grand Prix,1958,Musso,6.0
Monaco Grand Prix,1958,Collins,4.0
Monaco Grand Prix,1958,von Trips,0.0
Monaco Grand Prix,1958,Hawthorn,1.0
Dutch Grand Prix,1958,Hawthorn,2.0
Dutch Grand Prix,1958,Musso,0.0
Dutch Grand Prix,1958,Collins,0.0
Belgian Grand Prix,1958,Hawthorn,7.0
Belgian Grand Prix,1958,Gendebien,0.0
Belgian Grand Prix,1958,Musso,0.0
Belgian Grand Prix,1958,Collins,0.0
French Grand Prix,1958,Hawthorn,9.0
French Grand Prix,1958,von Trips,4.0
French Grand Prix,1958,Collins,2.0
French Grand Prix,1958,Musso,0.0
British Grand Prix,1958,Collins,8.0
British Grand Prix,1958,Hawthorn,7.0
British Grand Prix,1958,von Trips,0.0
German Grand Prix,1958,von Trips,3.0
German Grand Prix,1958,Hill,0.0
German Grand Prix,1958,Hawthorn,0.0
German Grand Prix,1958,Collins,0.0
Portuguese Grand Prix,1958,Hawthorn,7.0
Portuguese Grand Prix,1958,von Trips,2.0
Italian Grand Prix,1958,Hawthorn,6.0
Italian Grand Prix,1958,Hill,5.0
Italian Grand Prix,1958,Gendebien,0.0
Italian Grand Prix,1958,von Trips,0.0
Moroccan Grand Prix,1958,Hawthorn,6.0
Moroccan Grand Prix,1958,Hill,4.0
Moroccan Grand Prix,1958,Gendebien,0.0
Argentine Grand Prix,1957,de Portago,1.0
Argentine Grand Prix,1957,Perdisa,0.0
Argentine Grand Prix,1957,de Tomaso,0.0
Argentine Grand Prix,1957,Castellotti,0.0
Argentine Grand Prix,1957,Hawthorn,0.0
Argentine Grand Prix,1957,Musso,0.0
Argentine Grand Prix,1957,Collins,0.0
Monaco Grand Prix,1957,Trintignant,2.0
Monaco Grand Prix,1957,von Trips,0.0
Monaco Grand Prix,1957,Collins,0.0
Monaco Grand Prix,1957,Hawthorn,0.0
French Grand Prix,1957,Musso,7.0
French Grand Prix,1957,Collins,4.0
French Grand Prix,1957,Hawthorn,3.0
French Grand Prix,1957,Trintignant,0.0
British Grand Prix,1957,Musso,6.0
British Grand Prix,1957,Hawthorn,4.0
British Grand Prix,1957,Trintignant,3.0
British Grand Prix,1957,Collins,0.0
German Grand Prix,1957,Hawthorn,6.0
German Grand Prix,1957,Collins,4.0
German Grand Prix,1957,Musso,3.0
Pescara Grand Prix,1957,Musso,0.0
Italian Grand Prix,1957,von Trips,4.0
Italian Grand Prix,1957,Hawthorn,0.0
Italian Grand Prix,1957,Musso,0.0
Italian Grand Prix,1957,Collins,0.0
Argentine Grand Prix,1956,Musso,5.0
Argentine Grand Prix,1956,Gendebien,2.0
Argentine Grand Prix,1956,Collins,0.0
Argentine Grand Prix,1956,Castellotti,0.0
Argentine Grand Prix,1956,Fangio,0.0
Monaco Grand Prix,1956,Collins,3.0
Monaco Grand Prix,1956,Fangio,1.5
Monaco Grand Prix,1956,Castellotti,0.0
Monaco Grand Prix,1956,Musso,0.0
Monaco Grand Prix,1956,Scarlatti,0.0
Belgian Grand Prix,1956,Collins,8.0
Belgian Grand Prix,1956,Frère,6.0
Belgian Grand Prix,1956,Pilette,0.0
Belgian Grand Prix,1956,Fangio,0.0
Belgian Grand Prix,1956,Castellotti,0.0
French Grand Prix,1956,Collins,8.0
French Grand Prix,1956,Castellotti,6.0
French Grand Prix,1956,Fangio,4.0
French Grand Prix,1956,Gendebien,0.0
French Grand Prix,1956,de Portago,0.0
British Grand Prix,1956,Fangio,8.0
British Grand Prix,1956,de Portago,3.0
British Grand Prix,1956,Castellotti,0.0
British Grand Prix,1956,Collins,0.0
German Grand Prix,1956,Fangio,9.0
German Grand Prix,1956,de Portago,0.0
German Grand Prix,1956,Musso,0.0
German Grand Prix,1956,Collins,0.0
German Grand Prix,1956,Castellotti,0.0
German Grand Prix,1956,Scarlatti,0.0
Italian Grand Prix,1956,Collins,3.0
Italian Grand Prix,1956,Fangio,0.0
Italian Grand Prix,1956,Musso,0.0
Italian Grand Prix,1956,Castellotti,0.0
Italian Grand Prix,1956,de Portago,0.0
Italian Grand Prix,1956,von Trips,0.0
Argentine Grand Prix,1955,González,2.0
Argentine Grand Prix,1955,Farina,1.33
Argentine Grand Prix,1955,Trintignant,0.0
Monaco Grand Prix,1955,Trintignant,8.0
Monaco Grand Prix,1955,Farina,3.0
Monaco Grand Prix,1955,Taruffi,0.0
Monaco Grand Prix,1955,Schell,0.0
Belgian Grand Prix,1955,Farina,4.0
Belgian Grand Prix,1955,Frère,3.0
Belgian Grand Prix,1955,Trintignant,0.0
Belgian Grand Prix,1955,Taruffi,0.0
Belgian Grand Prix,1955,Schell,0.0
Dutch Grand Prix,1955,Castellotti,2.0
Dutch Grand Prix,1955,Hawthorn,0.0
Dutch Grand Prix,1955,Claes,0.0
Dutch Grand Prix,1955,Trintignant,0.0
British Grand Prix,1955,Hawthorn,0.0
British Grand Prix,1955,Trintignant,0.0
British Grand Prix,1955,Castellotti,0.0
Italian Grand Prix,1955,Castellotti,4.0
Italian Grand Prix,1955,Maglioli,0.0
Italian Grand Prix,1955,Trintignant,0.0
Italian Grand Prix,1955,Hawthorn,0.0
Italian Grand Prix,1955,Farina,0.0
Italian Grand Prix,1955,Villoresi,0.0
Argentine Grand Prix,1954,Farina,6.0
Argentine Grand Prix,1954,González,5.0
Argentine Grand Prix,1954,Trintignant,3.0
Argentine Grand Prix,1954,Maglioli,0.0
Argentine Grand Prix,1954,Hawthorn,0.0
Argentine Grand Prix,1954,Rosier,0.0
Belgian Grand Prix,1954,Trintignant,6.0
Belgian Grand Prix,1954,González,1.5
Belgian Grand Prix,1954,Farina,0.0
Belgian Grand Prix,1954,González,0.0
Belgian Grand Prix,1954,Swaters,0.0
French Grand Prix,1954,Manzon,4.0
French Grand Prix,1954,Trintignant,0.0
French Grand Prix,1954,Rosier,0.0
French Grand Prix,1954,González,0.0
French Grand Prix,1954,Hawthorn,0.0
British Grand Prix,1954,González,8.14
British Grand Prix,1954,Hawthorn,6.14
British Grand Prix,1954,Trintignant,2.0
British Grand Prix,1954,Parnell,0.0
British Grand Prix,1954,Manzon,0.0
British Grand Prix,1954,Rosier,0.0
German Grand Prix,1954,González,3.0
German Grand Prix,1954,Trintignant,4.0
German Grand Prix,1954,Taruffi,0.0
German Grand Prix,1954,Rosier,0.0
German Grand Prix,1954,Manzon,0.0
German Grand Prix,1954,Hawthorn,0.0
Swiss Grand Prix,1954,González,6.0
Swiss Grand Prix,1954,Maglioli,0.0
Swiss Grand Prix,1954,Swaters,0.0
Swiss Grand Prix,1954,Trintignant,0.0
Swiss Grand Prix,1954,Hawthorn,0.0
Swiss Grand Prix,1954,Manzon,0.0
Italian Grand Prix,1954,Hawthorn,6.0
Italian Grand Prix,1954,Maglioli,2.0
Italian Grand Prix,1954,Trintignant,2.0
Italian Grand Prix,1954,Ascari,0.0
Italian Grand Prix,1954,González,0.0
Italian Grand Prix,1954,Manzon,0.0
Spanish Grand Prix,1954,Hawthorn,8.0
Spanish Grand Prix,1954,Trintignant,0.0
Spanish Grand Prix,1954,Swaters,0.0
Spanish Grand Prix,1954,Manzon,0.0
Argentine Grand Prix,1953,Ascari,9.0
Argentine Grand Prix,1953,Villoresi,6.0
Argentine Grand Prix,1953,Hawthorn,3.0
Argentine Grand Prix,1953,Farina,0.0
Dutch Grand Prix,1953,Ascari,8.0
Dutch Grand Prix,1953,Farina,6.0
Dutch Grand Prix,1953,Hawthorn,3.0
Dutch Grand Prix,1953,Rosier,0.0
Dutch Grand Prix,1953,Villoresi,1.0
Belgian Grand Prix,1953,Ascari,8.0
Belgian Grand Prix,1953,Villoresi,6.0
Belgian Grand Prix,1953,Hawthorn,0.0
Belgian Grand Prix,1953,Rosier,0.0
Belgian Grand Prix,1953,Farina,0.0
French Grand Prix,1953,Hawthorn,8.0
French Grand Prix,1953,Ascari,3.0
French Grand Prix,1953,Farina,2.0
French Grand Prix,1953,Villoresi,0.0
French Grand Prix,1953,Rosier,0.0
British Grand Prix,1953,Ascari,8.5
British Grand Prix,1953,Farina,4.0
British Grand Prix,1953,Hawthorn,2.0
British Grand Prix,1953,Rosier,0.0
British Grand Prix,1953,Villoresi,0.0
German Grand Prix,1953,Farina,8.0
German Grand Prix,1953,Hawthorn,4.0
German Grand Prix,1953,Swaters,0.0
German Grand Prix,1953,Ascari,0.0
German Grand Prix,1953,Rosier,0.0
German Grand Prix,1953,Villoresi,0.0
German Grand Prix,1953,Adolff,0.0
Swiss Grand Prix,1953,Ascari,9.0
Swiss Grand Prix,1953,Farina,6.0
Swiss Grand Prix,1953,Hawthorn,4.0
Swiss Grand Prix,1953,Villoresi,0.0
Swiss Grand Prix,1953,de Terra,0.0
Swiss Grand Prix,1953,Hirt,0.0
Swiss Grand Prix,1953,Swaters,0.0
Swiss Grand Prix,1953,Rosier,0.0
Italian Grand Prix,1953,Farina,6.0
Italian Grand Prix,1953,Villoresi,4.0
Italian Grand Prix,1953,Hawthorn,3.0
Italian Grand Prix,1953,Maglioli,0.0
Italian Grand Prix,1953,Rosier,0.0
Italian Grand Prix,1953,Ascari,0.0
Italian Grand Prix,1953,Carini,0.0
Swiss Grand Prix,1952,Taruffi,9.0
Swiss Grand Prix,1952,Fischer,6.0
Swiss Grand Prix,1952,Hirt,0.0
Swiss Grand Prix,1952,Simon,0.0
Swiss Grand Prix,1952,Farina,0.0
Swiss Grand Prix,1952,Rosier,0.0
Indianapolis 500,1952,Ascari,0.0
Belgian Grand Prix,1952,Ascari,9.0
Belgian Grand Prix,1952,Farina,6.0
Belgian Grand Prix,1952,de Tornaco,0.0
Belgian Grand Prix,1952,Taruffi,0.0
Belgian Grand Prix,1952,Rosier,0.0
French Grand Prix,1952,Ascari,9.0
French Grand Prix,1952,Farina,6.0
French Grand Prix,1952,Taruffi,4.0
French Grand Prix,1952,Fischer,0.0
French Grand Prix,1952,Comotti,0.0
French Grand Prix,1952,Rosier,0.0
French Grand Prix,1952,Carini,0.0
British Grand Prix,1952,Ascari,9.0
British Grand Prix,1952,Taruffi,6.0
British Grand Prix,1952,Farina,0.0
British Grand Prix,1952,Salvadori,0.0
British Grand Prix,1952,Whitehead,0.0
British Grand Prix,1952,Fischer,0.0
British Grand Prix,1952,Hirt,0.0
German Grand Prix,1952,Ascari,9.0
German Grand Prix,1952,Farina,6.0
German Grand Prix,1952,Fischer,4.0
German Grand Prix,1952,Taruffi,3.0
German Grand Prix,1952,Laurent,0.0
German Grand Prix,1952,Schoeller,0.0
German Grand Prix,1952,Carini,0.0
Dutch Grand Prix,1952,Ascari,9.0
Dutch Grand Prix,1952,Farina,6.0
Dutch Grand Prix,1952,Villoresi,4.0
Dutch Grand Prix,1952,de Tornaco,0.0
Italian Grand Prix,1952,Ascari,8.5
Italian Grand Prix,1952,Villoresi,4.0
Italian Grand Prix,1952,Farina,3.0
Italian Grand Prix,1952,Simon,0.0
Italian Grand Prix,1952,Taruffi,0.0
Italian Grand Prix,1952,Rosier,0.0
Italian Grand Prix,1952,Fischer,0.0
Italian Grand Prix,1952,de Tornaco,0.0
Italian Grand Prix,1952,Whitehead,0.0
Italian Grand Prix,1952,von Stuck,0.0
Swiss Grand Prix,1951,Taruffi,6.0
Swiss Grand Prix,1951,Ascari,0.0
Swiss Grand Prix,1951,Fischer,0.0
Swiss Grand Prix,1951,Whitehead,0.0
Swiss Grand Prix,1951,Villoresi,0.0
Belgian Grand Prix,1951,Ascari,6.0
Belgian Grand Prix,1951,Villoresi,4.0
Belgian Grand Prix,1951,Taruffi,0.0
French Grand Prix,1951,Ascari,3.0
French Grand Prix,1951,Villoresi,4.0
French Grand Prix,1951,Parnell,3.0
French Grand Prix,1951,Ascari,0.0
French Grand Prix,1951,Whitehead,0.0
British Grand Prix,1951,González,8.0
British Grand Prix,1951,Villoresi,4.0
British Grand Prix,1951,Whitehead,0.0
British Grand Prix,1951,Ascari,0.0
German Grand Prix,1951,Ascari,8.0
German Grand Prix,1951,González,4.0
German Grand Prix,1951,Villoresi,3.0
German Grand Prix,1951,Taruffi,2.0
German Grand Prix,1951,Fischer,0.0
Italian Grand Prix,1951,Ascari,8.0
Italian Grand Prix,1951,González,6.0
Italian Grand Prix,1951,Villoresi,3.0
Italian Grand Prix,1951,Taruffi,2.0
Italian Grand Prix,1951,Whitehead,0.0
Italian Grand Prix,1951,Landi,0.0
Spanish Grand Prix,1951,González,6.0
Spanish Grand Prix,1951,Ascari,3.0
Spanish Grand Prix,1951,Villoresi,0.0
Spanish Grand Prix,1951,Taruffi,0.0
Monaco Grand Prix,1950,Ascari,6.0
Monaco Grand Prix,1950,Sommer,3.0
Monaco Grand Prix,1950,Villoresi,0.0
Monaco Grand Prix,1950,Whitehead,0.0
Swiss Grand Prix,1950,Sommer,0.0
Swiss Grand Prix,1950,Villoresi,0.0
Swiss Grand Prix,1950,Ascari,0.0
Belgian Grand Prix,1950,Ascari,2.0
Belgian Grand Prix,1950,Villoresi,0.0
French Grand Prix,1950,Whitehead,4.0
Italian Grand Prix,1950,Serafini,3.0
Italian Grand Prix,1950,Whitehead,0.0
Italian Grand Prix,1950,Ascari,0.0
Italian Grand Prix,1950,Biondetti,0.0
Italian Grand Prix,1950,Ascari,3.0
French Grand Prix,1951,González,3.0
Swiss Grand Prix,1952,Farina,0.0
French Grand Prix,1952,Hirt,0.0
German Grand Prix,1953,Villoresi,0.0
German Grand Prix,1953,Ascari,1.0
Belgian Grand Prix,1954,Hawthorn,1.5
German Grand Prix,1954,Hawthorn,3.0
Italian Grand Prix,1954,González,3.0
Argentine Grand Prix,1955,Farina,2.0
Argentine Grand Prix,1955,Trintignant,2.0
Argentine Grand Prix,1955,Trintignant,1.33
Argentine Grand Prix,1955,Maglioli,1.33
Monaco Grand Prix,1955,Frère,0.0
British Grand Prix,1955,Castellotti,0.0
Argentine Grand Prix,1956,Fangio,5.0
Monaco Grand Prix,1956,Fangio,4.0
Monaco Grand Prix,1956,Castellotti,1.5
British Grand Prix,1956,Collins,3.0
British Grand Prix,1956,de Portago,0.0
Italian Grand Prix,1956,Fangio,3.0
Italian Grand Prix,1956,Castellotti,0.0
Argentine Grand Prix,1957,González,1.0
Argentine Grand Prix,1957,Collins,0.0
Argentine Grand Prix,1957,von Trips,0.0
Monaco Grand Prix,1957,Hawthorn,0.0
British Grand Prix,1957,Collins,0.0
South African Grand Prix,1963,Bandini,2.0
South African Grand Prix,1963,Surtees,0.0
Bahrain Grand Prix,2010,Alonso,25.0
Bahrain Grand Prix,2010,Massa,18.0
Australian Grand Prix,2010,Massa,15.0
Australian Grand Prix,2010,Alonso,12.0
Malaysian Grand Prix,2010,Massa,6.0
Malaysian Grand Prix,2010,Alonso,0.0
Chinese Grand Prix,2010,Alonso,12.0
Chinese Grand Prix,2010,Massa,2.0
Spanish Grand Prix,2010,Alonso,18.0
Spanish Grand Prix,2010,Massa,8.0
Monaco Grand Prix,2010,Massa,12.0
Monaco Grand Prix,2010,Alonso,8.0
Turkish Grand Prix,2010,Massa,6.0
Turkish Grand Prix,2010,Alonso,4.0
Canadian Grand Prix,2010,Alonso,15.0
Canadian Grand Prix,2010,Massa,0.0
European Grand Prix,2010,Alonso,4.0
European Grand Prix,2010,Massa,0.0
British Grand Prix,2010,Alonso,0.0
British Grand Prix,2010,Massa,0.0
German Grand Prix,2010,Alonso,25.0
German Grand Prix,2010,Massa,18.0
Hungarian Grand Prix,2010,Alonso,18.0
Hungarian Grand Prix,2010,Massa,12.0
Belgian Grand Prix,2010,Massa,12.0
Belgian Grand Prix,2010,Alonso,0.0
Italian Grand Prix,2010,Alonso,25.0
Italian Grand Prix,2010,Massa,15.0
Singapore Grand Prix,2010,Alonso,25.0
Singapore Grand Prix,2010,Massa,4.0
Japanese Grand Prix,2010,Alonso,15.0
Japanese Grand Prix,2010,Massa,0.0
Korean Grand Prix,2010,Alonso,25.0
Korean Grand Prix,2010,Massa,15.0
